source,source_url,retrieved_at,record_type,project_id,project_name,project_acronym,programme,programming_period,status,start_date,end_date,country,region,partner_name,partner_role,lead_partner,partner_country,partner_region,topic_keywords,project_summary,specific_objective,outputs,documents_url,training_signal,capacity_building_signal,knowledge_transfer_signal,dissemination_signal,exploitation_signal,sme_support_signal,entrepreneurship_signal,beneficiaries,languages,contact_name,contact_role,contact_email,contact_url,recency_score,geo_score,topic_score,training_transfer_score,beneficiary_score,entity_type_score,data_quality_score,commercial_relevance_score,score,score_reason,suggested_angle,next_action,notes
keep.eu,https://keep.eu/projects/31266/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0003/2022,Polycentric Sustainable Tourism: Identification of a strategy towards the sustainability of the sector,POST,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2023-10-15,2026-10-14,Spain,Vigo,Atlantic Cities (Atlantic Cities),partner,no,France,Rennes,pilot action,"POST is developing and testing the ""Polycentric Tourism"" concept, focusing on redistributing tourist flows in inland territories. The goal is to create a strategy for sustainable tourism, promoting tourism in the Atlantic Area's hinterland while alleviating pressure on highly affected areas. The project will implement four pilot Action Plans to showcase the effectiveness of the concept and serve as a guide for other regions interested in adopting sustainable tourism practices.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31266/,5,3,3,4,1,2,5,3,3.3,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31266 | partner_org_type=N.a. | project_budget=EUR 1 547 964.45
keep.eu,https://keep.eu/projects/31266/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0003/2022,Polycentric Sustainable Tourism: Identification of a strategy towards the sustainability of the sector,POST,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2023-10-15,2026-10-14,Spain,Vigo,Dun Laoghaire Rathdown County Council (Finance & Economic Development Department ),partner,no,Ireland,Dublin,pilot action,"POST is developing and testing the ""Polycentric Tourism"" concept, focusing on redistributing tourist flows in inland territories. The goal is to create a strategy for sustainable tourism, promoting tourism in the Atlantic Area's hinterland while alleviating pressure on highly affected areas. The project will implement four pilot Action Plans to showcase the effectiveness of the concept and serve as a guide for other regions interested in adopting sustainable tourism practices.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31266/,5,3,3,4,1,2,5,3,3.3,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31266 | partner_org_type=N.a. | project_budget=EUR 1 547 964.45
keep.eu,https://keep.eu/projects/31266/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0003/2022,Polycentric Sustainable Tourism: Identification of a strategy towards the sustainability of the sector,POST,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2023-10-15,2026-10-14,Spain,Vigo,PETR Ouest Charente - Pays du Cognac,partner,no,France,Jarnac,pilot action,"POST is developing and testing the ""Polycentric Tourism"" concept, focusing on redistributing tourist flows in inland territories. The goal is to create a strategy for sustainable tourism, promoting tourism in the Atlantic Area's hinterland while alleviating pressure on highly affected areas. The project will implement four pilot Action Plans to showcase the effectiveness of the concept and serve as a guide for other regions interested in adopting sustainable tourism practices.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31266/,5,3,3,4,1,2,5,3,3.3,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31266 | partner_org_type=N.a. | project_budget=EUR 1 547 964.45
keep.eu,https://keep.eu/projects/31266/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0003/2022,Polycentric Sustainable Tourism: Identification of a strategy towards the sustainability of the sector,POST,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2023-10-15,2026-10-14,Spain,Vigo,Atlantic Cities,partner,no,France,Rennes,pilot action,"POST is developing and testing the ""Polycentric Tourism"" concept, focusing on redistributing tourist flows in inland territories. The goal is to create a strategy for sustainable tourism, promoting tourism in the Atlantic Area's hinterland while alleviating pressure on highly affected areas. The project will implement four pilot Action Plans to showcase the effectiveness of the concept and serve as a guide for other regions interested in adopting sustainable tourism practices.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31266/,5,3,3,4,1,2,5,3,3.3,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31266 | partner_org_type=N.a. | project_budget=EUR 1 547 964.45
keep.eu,https://keep.eu/projects/22119/,2026-06-01T04:30:59.246Z,partner_in_project,22119,Risk assessment and mitigation of the presence of Nanomateirales in Atlantic aquaculture,NANOCULTURE,2014 - 2020 INTERREG VB Atlantic Area,2014-2020,closed,2019-01-01,2022-01-01,Portugal,Braga,International Iberian Nanotechnology Laboratory,lead,yes,Portugal,Braga,sme | professionals,"As metallic NPs present important improvements in diverse industrial applications, the frequency of their application is growing exponentially. However, the studies of risks and mitigation of the presence of NPs in the environment are lagging far behind the rate of utilisation, which represents a critical environmental and safety challenge in the Atlantic Area.
The objective of NANOCULTURE is to advance in knowledge, risk assessment and mitigation of environmental presence of the most-used engineered nanoparticles (ENPs): titanium dioxide (TiO2) and silver (Ag) in market products.
The focus of the project are the aquatic ecosystems related to aquaculture, specifically, the organisms for human consumption (cultured fish, molluscs, seaweed, sea urchins, etc) a sector of high economic relevance in the Atlantic Area. NANOCULTURE will investigate the effects of ENPs on aquaculture products, their bioaccumulation and assess its impact in human intake.
In order to carry out this project, the collaboration of all the participating centres is essential to ensure a wide range of industrial (aquaculture professionals) and scientific profiles (analytical chemists, physical chemists, molecular biologists,) as well as providing infrastructure to run the analysis and deliver real samples from aquaculture plants.",,,,no,no,no,no,no,yes,no,professionals,EN,,,,https://keep.eu/projects/22119/,2,5,3,1,5,5,4,5,3.3,2014-2020 closed; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=22119 | partner_legal_status=public | project_budget=EUR 1 470 040.88
keep.eu,https://keep.eu/projects/27363/,2026-06-01T04:30:59.246Z,partner_in_project,27363,ToWards thE CARbon offsEtting in MED,WECAREMED,2014 - 2020 INTERREG VB Mediterranean,2014-2020,closed,2021-06-01,2022-09-30,Italy,35121 Padova,ARPA Veneto - Agence régionale pour la protection de l'environnement dans la région du Veneto,lead,yes,Italy,35121 Padova,guidelines | communities,"The MED area is one of the most susceptible areas in Europe due to climate change. Any effort to reduce carbon footprint is an effort against climate change impacts on the Mediterranean environment, resources and citizens.WECAREMED will develop an integrated tool for MED projects that combines:

1.	the estimation of GHG emissions generated by ETC project activities (the Carbon Footprint)

2.	guidelines to reduce carbon emissions 'at source'

3.	the identification of offset measures to compensate carbon emissions

4.	the evaluation of costs of mitigation measures (costs plan)WECAREMED tool is not only committed to the Climate Action Goal but, with its specific subsection for guiding in finding solutions within a short scale, it also enhances social and environmental benefits for the local communities of the MED territory.The partners come from Italy, Greece, and Spain and have complementary experience and profile to meet the call's objectives fully.The tool will be tested on different ETC projects covering different Priority Objectives of the MED Programme 2021-27 and different size, typologies of activities and partners profiles.",,,https://keep.eu/api/project-attachment/53983/get_file/,no,no,yes,no,no,no,no,communities,EN,,,,https://keep.eu/projects/27363/,2,5,3,4,3,2,4,3,3.3,2014-2020 closed; knowledge-transfer signal; geo=5,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=27363 | partner_legal_status=public | project_budget=EUR 570 000.00
keep.eu,https://keep.eu/projects/27363/,2026-06-01T04:30:59.246Z,partner_in_project,27363,ToWards thE CARbon offsEtting in MED,WECAREMED,2014 - 2020 INTERREG VB Mediterranean,2014-2020,closed,2021-06-01,2022-09-30,Italy,35121 Padova,Université de Séville - Energy engineering department,partner,no,Spain,41004 Sevilla,guidelines | communities,"The MED area is one of the most susceptible areas in Europe due to climate change. Any effort to reduce carbon footprint is an effort against climate change impacts on the Mediterranean environment, resources and citizens.WECAREMED will develop an integrated tool for MED projects that combines:

1.	the estimation of GHG emissions generated by ETC project activities (the Carbon Footprint)

2.	guidelines to reduce carbon emissions 'at source'

3.	the identification of offset measures to compensate carbon emissions

4.	the evaluation of costs of mitigation measures (costs plan)WECAREMED tool is not only committed to the Climate Action Goal but, with its specific subsection for guiding in finding solutions within a short scale, it also enhances social and environmental benefits for the local communities of the MED territory.The partners come from Italy, Greece, and Spain and have complementary experience and profile to meet the call's objectives fully.The tool will be tested on different ETC projects covering different Priority Objectives of the MED Programme 2021-27 and different size, typologies of activities and partners profiles.",,,https://keep.eu/api/project-attachment/53983/get_file/,no,no,yes,no,no,no,no,communities,EN,,,,https://keep.eu/projects/27363/,2,5,3,4,3,2,4,3,3.3,2014-2020 closed; knowledge-transfer signal; geo=5,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=27363 | partner_legal_status=public | project_budget=EUR 570 000.00
keep.eu,https://keep.eu/projects/27353/,2026-06-01T04:30:59.246Z,partner_in_project,27353,Transferring the CreativeWear Model across the Mediterranean,CreativeWear Plus,2014 - 2020 INTERREG VB Mediterranean,2014-2020,closed,2021-06-01,2022-06-30,Italy,59100 Prato,Fondazione Museo del Tessuto di Prato,lead,yes,Italy,59100 Prato,capacity | knowledge exchange | communities,"CreativeWear Plus builds on the results of the MED CreativeWear project (2016-2019), which brought a new attention to creativity, personalised design, and artisan and small-scale production for territorially specific value chains for the Textile & Clothing (T&C) industry. Five Creative Hubs brought together artists, designers, and creatives with T&C businesses in Italy, Spain, Slovenia and Greece. Experimentation with different interaction formats led to a common CreativeWear Model, whose transfer capacity was tested by extension to seven new Creative Hubs through an Open Call in 2018 and by incorporation into the H2020 TCBL (https://tcbl.eu/) network of innovation Labs in 2019.In CreativeWear Plus, three original partners from Italy and Greece pair up with three new Hubs in Portugal, France and Bosnia to further extend the CreativeWear network. A specific focus on sustainable fashion in the Circular Economy aims to highlight the contribution of Mediterranean creativity, design heritage and T&C knowledge to green innovation.The work plan sees each new Hub paired with a partner from the original project to apply the CreativeWear Model in the initial steps of building local communities and launching a first set of events in project month 6. The second phase involves deeper transnational cooperation and knowledge exchange, culminating in the project’s final event in month 13. Network sustainability is again ensured within the TCBL Foundation’s network of innovation labs.",,,https://keep.eu/api/project-attachment/53749/get_file/ | https://keep.eu/api/project-attachment/53751/get_file/,no,yes,no,yes,no,no,no,communities,EN,,,,https://keep.eu/projects/27353/,2,5,3,4,3,2,4,3,3.3,2014-2020 closed; capacity-building signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=27353 | partner_legal_status=public | project_budget=EUR 397 625.00
keep.eu,https://keep.eu/projects/27353/,2026-06-01T04:30:59.246Z,partner_in_project,27353,Transferring the CreativeWear Model across the Mediterranean,CreativeWear Plus,2014 - 2020 INTERREG VB Mediterranean,2014-2020,closed,2021-06-01,2022-06-30,Italy,59100 Prato,Université de Évora,partner,no,Portugal,7000-803 Évora,capacity | knowledge exchange | communities,"CreativeWear Plus builds on the results of the MED CreativeWear project (2016-2019), which brought a new attention to creativity, personalised design, and artisan and small-scale production for territorially specific value chains for the Textile & Clothing (T&C) industry. Five Creative Hubs brought together artists, designers, and creatives with T&C businesses in Italy, Spain, Slovenia and Greece. Experimentation with different interaction formats led to a common CreativeWear Model, whose transfer capacity was tested by extension to seven new Creative Hubs through an Open Call in 2018 and by incorporation into the H2020 TCBL (https://tcbl.eu/) network of innovation Labs in 2019.In CreativeWear Plus, three original partners from Italy and Greece pair up with three new Hubs in Portugal, France and Bosnia to further extend the CreativeWear network. A specific focus on sustainable fashion in the Circular Economy aims to highlight the contribution of Mediterranean creativity, design heritage and T&C knowledge to green innovation.The work plan sees each new Hub paired with a partner from the original project to apply the CreativeWear Model in the initial steps of building local communities and launching a first set of events in project month 6. The second phase involves deeper transnational cooperation and knowledge exchange, culminating in the project’s final event in month 13. Network sustainability is again ensured within the TCBL Foundation’s network of innovation labs.",,,https://keep.eu/api/project-attachment/53749/get_file/ | https://keep.eu/api/project-attachment/53751/get_file/,no,yes,no,yes,no,no,no,communities,EN,,,,https://keep.eu/projects/27353/,2,5,3,4,3,2,4,3,3.3,2014-2020 closed; capacity-building signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=27353 | partner_legal_status=public | project_budget=EUR 397 625.00
keep.eu,https://keep.eu/projects/27353/,2026-06-01T04:30:59.246Z,partner_in_project,27353,Transferring the CreativeWear Model across the Mediterranean,CreativeWear Plus,2014 - 2020 INTERREG VB Mediterranean,2014-2020,closed,2021-06-01,2022-06-30,Italy,59100 Prato,Consorzio Arca,partner,no,Italy,90128 Palermo,capacity | knowledge exchange | communities,"CreativeWear Plus builds on the results of the MED CreativeWear project (2016-2019), which brought a new attention to creativity, personalised design, and artisan and small-scale production for territorially specific value chains for the Textile & Clothing (T&C) industry. Five Creative Hubs brought together artists, designers, and creatives with T&C businesses in Italy, Spain, Slovenia and Greece. Experimentation with different interaction formats led to a common CreativeWear Model, whose transfer capacity was tested by extension to seven new Creative Hubs through an Open Call in 2018 and by incorporation into the H2020 TCBL (https://tcbl.eu/) network of innovation Labs in 2019.In CreativeWear Plus, three original partners from Italy and Greece pair up with three new Hubs in Portugal, France and Bosnia to further extend the CreativeWear network. A specific focus on sustainable fashion in the Circular Economy aims to highlight the contribution of Mediterranean creativity, design heritage and T&C knowledge to green innovation.The work plan sees each new Hub paired with a partner from the original project to apply the CreativeWear Model in the initial steps of building local communities and launching a first set of events in project month 6. The second phase involves deeper transnational cooperation and knowledge exchange, culminating in the project’s final event in month 13. Network sustainability is again ensured within the TCBL Foundation’s network of innovation labs.",,,https://keep.eu/api/project-attachment/53749/get_file/ | https://keep.eu/api/project-attachment/53751/get_file/,no,yes,no,yes,no,no,no,communities,EN,,,,https://keep.eu/projects/27353/,2,5,3,4,3,2,4,3,3.3,2014-2020 closed; capacity-building signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=27353 | partner_legal_status=private | project_budget=EUR 397 625.00
keep.eu,https://keep.eu/projects/31292/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0130/2024,Restoration of Damaged Ecosystems and Valorisation of Invasive Algae and Salt-Tolerant Plants,REVALGAE,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2026-01-01,2028-06-30,Spain,Lugo,University of Galway (School of Biological and Chemical Sciences),partner,no,Ireland,Galway,valorisation | scalable,"REVALGAE challenges the multilevel problems caused by the spread of invasive algae and salt-tolerant plants in the Atlantic Area. To transform this problem into an opportunity, the partnership will develop harvesting procedures and biomass valorisation routes that preserve biodiversity and marine ecosystems and foster economic growth in Atlantic regions.
The REVALGAE Pilots will identify areas requiring urgent action, and scalable and replicable biomass harvesting and ecosystem restoration procedures will be tested. The collected biomass will be valorised to obtain new bioactive compounds, helping to turn the invasive species problem into new opportunities to strengthen the Atlantic Area’s value chains. To achieve this, REVALGAE brings together a multidisciplinary team, working in collaboration with Quadruple Helix actors, that combines expertise in environmental preservation, chemical compound development, industry, and policy engagement to transform invasive species into high-value resources.","RSO2.7. Enhancing protection and preservation of nature, biodiversity and green infrastructure, including in urban areas, and reducing all forms of pollution",,,no,no,no,no,yes,no,no,,EN,,,,https://keep.eu/projects/31292/,5,3,2,3,1,5,5,4,3.25,2021-2027 ongoing; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31292 | partner_org_type=N.a. | project_budget=EUR 2 063 505.85
keep.eu,https://keep.eu/projects/31285/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0103/2024,Climate Resilience and Adaptation in Aquaculture. Testing innovative technologies and ecosystem-based solutions for the resilience of Atlantic aquaculture to climate change.,CLIRAQUA,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-07-01,2027-12-31,Spain,A Coruña,"Centre pour l'aquaculture, la pêche et l'environnement de Nouvelle-Aquitaine (site d'Oléron)",partner,no,France,LE CHATEAU D OLERON,methodologies | scalable,"The project strengthens the resilience of Atlantic aquaculture to climate change through ecosystem-based, technologically proven or in-development solutions (IMTA, FBNM, halophytes and others). It evaluates the vulnerability of aquaculture species and environments to changes in temperature, salinity and water quality, ensuring the sustainability of the sector, and promotes climate adaptation and risk prevention through innovative methodologies and restoration of key ecosystems, strengthening climate governance and participation.
The results include a data lake with climate projections, interactive vulnerability maps, adaptive management protocols and an early warning system for diseases. Transnational cooperation will facilitate the exchange of knowledge and the development of scalable solutions that boost the environmental and economic sustainability of the aquaculture sector.",,,,no,no,yes,no,yes,no,no,,EN,,,,https://keep.eu/projects/31285/,5,3,3,4,1,2,4,3,3.25,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31285 | partner_org_type=N.a. | project_budget=EUR 1 957 611.10
keep.eu,https://keep.eu/projects/31285/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0103/2024,Climate Resilience and Adaptation in Aquaculture. Testing innovative technologies and ecosystem-based solutions for the resilience of Atlantic aquaculture to climate change.,CLIRAQUA,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-07-01,2027-12-31,Spain,A Coruña,"Institut National de Recherche en Agriculture, Alimentation et Environnement (CENTRE DE RECHERCHE BRETAGNE NORMANDIE)",partner,no,France,Le Rheu,methodologies | scalable,"The project strengthens the resilience of Atlantic aquaculture to climate change through ecosystem-based, technologically proven or in-development solutions (IMTA, FBNM, halophytes and others). It evaluates the vulnerability of aquaculture species and environments to changes in temperature, salinity and water quality, ensuring the sustainability of the sector, and promotes climate adaptation and risk prevention through innovative methodologies and restoration of key ecosystems, strengthening climate governance and participation.
The results include a data lake with climate projections, interactive vulnerability maps, adaptive management protocols and an early warning system for diseases. Transnational cooperation will facilitate the exchange of knowledge and the development of scalable solutions that boost the environmental and economic sustainability of the aquaculture sector.",,,,no,no,yes,no,yes,no,no,,EN,,,,https://keep.eu/projects/31285/,5,3,3,4,1,2,4,3,3.25,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31285 | partner_org_type=N.a. | project_budget=EUR 1 957 611.10
keep.eu,https://keep.eu/projects/31274/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0067/2024,Building a Reliable Common Identity towards a Global Urban Sustainable Development in the Atlantic,ATLANTIC BRIDGES,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Vigo,Atlantic Technological University (Research Office),partner,no,Ireland,Sligo,presenting,"The ATLANTIC BRIDGES project, launched by a consortium representing the Atlantic medium-sized cities quadruple helix, promotes sustainable urban development by integrating the sea into urban planning. Focusing on the triple transition (ecological, economic, and social), the initiative embraces the New European Bauhaus philosophy to create resilient and sustainable territories.
Coastal cities face growing challenges from urban pressures; however, current approaches often fail to balance economic growth with environmental preservation, resilience, and social equity. By strengthening the land-sea relationship and cooperation, the project enables territories to responsibly capitalize on coastal resources by fostering the dialogue among quadruple helix actors on both sides of the Atlantic, advancing a Unified Atlantic Space, facilitating knowledge-sharing, and improving port-city integration, urban regeneration, sustainable tourism, and the blue economy.","RSO2.7. Enhancing protection and preservation of nature, biodiversity and green infrastructure, including in urban areas, and reducing all forms of pollution",,,no,no,no,yes,no,no,no,,EN,,,,https://keep.eu/projects/31274/,5,3,2,3,1,5,5,4,3.25,2021-2027 ongoing; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31274 | partner_org_type=N.a. | project_budget=EUR 1 432 886.81
keep.eu,https://keep.eu/projects/31265/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0018/2022,"Plastic circularity through an efficient detection, collection, and valorization into Hydrogen and value-added products",PLAST4H2,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2023-11-01,2026-10-31,Spain,Santander,"Technological University of the Shannon: Midlands Midwest (Polymer, Recycling, Industrial, Sustainability and Manufacturing Research Institute)",partner,no,Ireland,Athlone,awareness,"PLAST4H2 is on a mission to tackle plastic pollution in the Atlantic Area by focusing on circularity and sustainability. Partners want to turn plastic waste into valuable products, such as hydrogen, and encourage people to make eco-friendly lifestyle choices.
In the first part, they're figuring out the extent of ocean pollution, creating tools to detect it, mapping how litter moves in the water, and testing an advanced system to collect plastic using a special boat. The second part involves showing off new and creative ways to turn plastic into useful things like hydrogen, energy, and eco-friendly plastics. The third part is all about making sure these processes are sustainable and spreading awareness about the benefits.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,yes,no,no,no,,EN,,,,https://keep.eu/projects/31265/,5,3,2,3,1,5,5,4,3.25,2021-2027 ongoing; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31265 | partner_org_type=N.a. | project_budget=EUR 1 918 294.11
keep.eu,https://keep.eu/projects/31265/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0018/2022,"Plastic circularity through an efficient detection, collection, and valorization into Hydrogen and value-added products",PLAST4H2,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2023-11-01,2026-10-31,Spain,Santander,Alister Future Technologies (AFT) Ltd (Research and development),partner,no,Ireland,Dublin,awareness,"PLAST4H2 is on a mission to tackle plastic pollution in the Atlantic Area by focusing on circularity and sustainability. Partners want to turn plastic waste into valuable products, such as hydrogen, and encourage people to make eco-friendly lifestyle choices.
In the first part, they're figuring out the extent of ocean pollution, creating tools to detect it, mapping how litter moves in the water, and testing an advanced system to collect plastic using a special boat. The second part involves showing off new and creative ways to turn plastic into useful things like hydrogen, energy, and eco-friendly plastics. The third part is all about making sure these processes are sustainable and spreading awareness about the benefits.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,yes,no,no,no,,EN,,,,https://keep.eu/projects/31265/,5,3,2,3,1,5,5,4,3.25,2021-2027 ongoing; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31265 | partner_org_type=N.a. | project_budget=EUR 1 918 294.11
keep.eu,https://keep.eu/projects/31262/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0001/2022,Hybrid solutions for Renewable Energy Systems: achieving net-zero Atlantic area energy consumers & communities,HY4RES,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2023-12-01,2026-11-30,Ireland,Dublin,Easy Hydro Ltd (Technology),partner,no,Ireland,Dublin,artificial intelligence | communities,"HY4RES is working on creating new technology that uses renewable energy sources, like wind and solar power, along with smart data systems to help communities in the Atlantic Area become more energy-efficient. The main challenge they are tackling is how to use more renewable energy in different regions by coming up with smart ways to store and manage it.
The project will focus on developing advanced systems that combine different renewable energy sources, like wind, solar, and hydropower, and store that energy for when it's needed. They also plan to create affordable and eco-friendly power systems. Another important part of the project is to build intelligent software that uses sensors, big data analysis, and artificial intelligence to better manage and predict how different renewable energy sources work together in a hybrid system.",RSO2.1. Promoting energy efficiency and reducing greenhouse gas emissions,,,no,no,no,no,no,no,no,communities,EN,,,,https://keep.eu/projects/31262/,5,3,3,1,3,5,5,4,3.25,2021-2027 ongoing; N.a.; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31262 | partner_org_type=N.a. | project_budget=EUR 3 200 498.90
keep.eu,https://keep.eu/projects/31261/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0024/2022,Atlantic Food Innovation Hub,Hub4Food,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2024-01-01,2026-12-31,Spain,Santiago de Compostela,Teagasc - Agriculture and Food Development Authority (Research Support Office),partner,no,Ireland,Dublin,uptake,"Hub4Food is creating a network where agriculture and food groups, along with research organizations, can work together more closely. The goal is to improve connections and abilities of the food industry, especially when it comes to making new and better food products, with a focus on those from the sea.
Besides testing and approving new technologies that can be used in the food industry, the project will include everyone involved in the process - researchers, policymakers, and the public - to make sure their approach is well-rounded.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,no,no,,EN,,,,https://keep.eu/projects/31261/,5,3,2,3,1,5,5,4,3.25,2021-2027 ongoing; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31261 | partner_org_type=N.a. | project_budget=EUR 3 081 844.15
keep.eu,https://keep.eu/projects/31259/,2026-06-01T04:30:59.246Z,partner_in_project,EAPA_0021/2022,INNOVATION ROADMAP FOR LOCAL FISHERIES ECOSYSTEMS RECOVERY,FISHINN,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2023-11-01,2026-10-31,Spain,MARKINA-XEMEIN,BIM Ireland's Seafood Development Agency (Development & Innovation Unit),partner,no,Ireland,Dún Laoghaire,uptake,"FISHINN wants to make local fisheries more competitive and stronger. They plan to do this by bringing local people and groups together sharing knowledge and using new technology. The aim is to create smart, circular, and more efficient solutions to turn things around for the fisheries.
The project includes the creation of roadmaps to the entire fisheries ecosystem, facilitating the adoption of innovative solutions and diversification of activities within ports and along the fishing value chain. Four local fisheries ecosystems will be pilots and will serve as demonstrators of these innovation processes.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,no,no,,EN,,,,https://keep.eu/projects/31259/,5,3,2,3,1,5,5,4,3.25,2021-2027 ongoing; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31259 | partner_org_type=N.a. | project_budget=EUR 1 235 480.00
