source,source_url,retrieved_at,record_type,project_id,project_name,project_acronym,programme,programming_period,status,start_date,end_date,country,region,partner_name,partner_role,lead_partner,partner_country,partner_region,topic_keywords,project_summary,specific_objective,outputs,documents_url,training_signal,capacity_building_signal,knowledge_transfer_signal,dissemination_signal,exploitation_signal,sme_support_signal,entrepreneurship_signal,beneficiaries,languages,contact_name,contact_role,contact_email,contact_url,recency_score,geo_score,topic_score,training_transfer_score,beneficiary_score,entity_type_score,data_quality_score,commercial_relevance_score,score,score_reason,suggested_angle,next_action,notes
keep.eu,https://keep.eu/projects/23655/,2026-05-31T20:49:13.796Z,partner_in_project,23655,INSTITUTIONAL COOPERATION TO ENHANCE THE EFFECTIVENESS AND EFFICIENCY OF PUBLIC HEALTH POLICY LINKED TO THE INTRODUCTION OF TROPICAL DISEASES IN MACARONESIA,AEDENET,2014 - 2020 INTERREG V-A Spain - Portugal (Madeira - Açores - Canarias (MAC)),2014-2020,closed,2019-11-01,2022-07-31,Spain,38006 Santa Cruz de Tenerife,Dirección General de Salúd Pública del Servicio,lead,yes,Spain,38006 Santa Cruz de Tenerife,training | dissemination | awareness | professionals,"AEDENET is a project of collaboration and cooperation between administrations and public health support institutes of the Canary Islands and Cape Verde with the aim of improving the effectiveness and results of this public health policy vis-à-vis its citizens. For this, joint collaboration and coordination agreements are established, protocols of action tested in the territory, both Canarian and Cape Verdean are established, training is carried out among professionals and tools and actions of dissemination and awareness are carried out between them and the general population. All within the framework of the fight against the introduction and spread of vector-borne tropical diseases (mainly mosquitoes). Finally, it is expected to achieve a safer and stronger Macaronesian region in the face of this threat that will undoubtedly be greater in the coming years with climate change and the globalisation of transports and movements of people and goods.",,,,yes,no,no,yes,no,no,no,professionals,EN,,,,https://keep.eu/projects/23655/,2,5,3,4,5,2,4,3,3.5,2014-2020 closed; training/learning signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=23655 | partner_legal_status=n/a | project_budget=EUR 255 464.84
keep.eu,https://keep.eu/projects/31291/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0123/2024,Re-use of marine sediments and circular economy,SED'UP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,France,Brest,University College Cork (MaREI Research Centre),partner,no,Ireland,Cork,stakeholder engagement | reuse | communities,"The project aims to foster innovative approaches for the beneficial reuse of marine sediments, supporting circular economy strategies in the Atlantic Area. The overall objective is to boost synergies to pave the way for re-use alternatives for local destinations, and demonstrate that marine sediments are a valuable resource with significant potential.
By combining scientific research with innovation, the project seeks to address the transnational challenge of shifting the perception of these sediments from waste to a reusable resource, addressing environmental, regulatory and economic common challenges. Through cross-border and transdisciplinary collaboration and stakeholder engagement, the project will encourage, by demonstrating potential applications, the identification of new value chains that promote reducing waste, and enhance circular loops for the sustainable reuse of marine sediments among the maritime and port communities of the Atlantic Area.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,yes,yes,no,no,communities,EN,,,,https://keep.eu/projects/31291/,5,3,2,3,3,5,5,4,3.45,2021-2027 ongoing; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31291 | partner_org_type=N.a. | project_budget=EUR 1 959 100.54
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,"Geriavi, S.A.U. (Innovation )",partner,no,Spain,Vigo,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,2,5,3,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,BBA - Associação Nacional para os Biorecursos Marinhos e Biotecnologia Azul (Project Management),partner,no,Portugal,Cantanhede,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,2,5,3,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,"Viratec, Clúster Galego de Solucións Ambientais e Economía Circular (Proyectos)",partner,no,Spain,Santiago de Compostela,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,2,5,3,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,"WeDoTech - Companhia de Ideias e Tecnologias, Lda. (WeDoTech)",partner,no,Portugal,Porto,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,2,5,3,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,Associação Centro Apoio Tecnológico Agro Alimentar (Centro de Apoio Tecnológico Agro Alimentar),partner,no,Portugal,Castelo Branco,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,2,5,3,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,"Global and Ecofriendly Natural Extracts, S.L. (GLECEX)",partner,no,Spain,San Cibrao das Viñas,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,2,5,3,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,"Asociación Nacional de Fabricantes de Conservas y Productos Transformados de Pescados y Mariscos – Centro Nacional de Conocimiento y Tecnología para la Industria Marina, Acuícola y Alimentaria (International innovation Unit)",partner,no,Spain,Vigo,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,2,5,3,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31294/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0138/2024,Optimizing the Algal Biomass Value Chains for Sustainable Economic Growth in the Atlantic Area,BIOCHAINS Atlantic,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,Santiago de Compostela,Asociación Nacional de Fabricantes de Conservas de Pescados y Mariscos - Centro Técnico Nacional de Conservación de Productos de la Pesca (International innovation Unit),partner,no,Spain,Vigo,valorisation | uptake | sme,"The project focuses on achieving an efficient and sustainable utilization of micro and macroalgae in the Atlantic Area by organizing and optimizing the entire algal biomass value chains.
It involves stakeholders mapping and cooperation, challenges analysis, models development powered with intelligent digital tools, and the generation of market-oriented prototypes for the cosmetics and food sectors, while fostering collaboration across Spain, Portugal, France and Ireland.
The approach of the project integrates sustainable practices, innovative technologies, and stakeholder insights to optimize harvesting, valorisation, production and consumer involvement. By aligning industry needs with environmental and market demands, the project promotes a sustainable and economic growth in the algae-based biomass industry.",RSO1.1. Developing and enhancing research and innovation capacities and the uptake of advanced technologies,,,no,no,no,no,yes,yes,no,,EN,,,,https://keep.eu/projects/31294/,5,5,3,3,1,2,5,3,3.4,2021-2027 ongoing; business-facing beneficiaries; N.a.; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31294 | partner_org_type=N.a. | project_budget=EUR 1 861 467.46
keep.eu,https://keep.eu/projects/31291/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0123/2024,Re-use of marine sediments and circular economy,SED'UP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,France,Brest,Município de Matosinhos (Direção Municipal de Projetos Especiais e Investimento),partner,no,Portugal,Matosinhos,stakeholder engagement | reuse | communities,"The project aims to foster innovative approaches for the beneficial reuse of marine sediments, supporting circular economy strategies in the Atlantic Area. The overall objective is to boost synergies to pave the way for re-use alternatives for local destinations, and demonstrate that marine sediments are a valuable resource with significant potential.
By combining scientific research with innovation, the project seeks to address the transnational challenge of shifting the perception of these sediments from waste to a reusable resource, addressing environmental, regulatory and economic common challenges. Through cross-border and transdisciplinary collaboration and stakeholder engagement, the project will encourage, by demonstrating potential applications, the identification of new value chains that promote reducing waste, and enhance circular loops for the sustainable reuse of marine sediments among the maritime and port communities of the Atlantic Area.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,yes,yes,no,no,communities,EN,,,,https://keep.eu/projects/31291/,5,5,2,3,3,2,5,2,3.35,2021-2027 ongoing; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31291 | partner_org_type=N.a. | project_budget=EUR 1 959 100.54
keep.eu,https://keep.eu/projects/31291/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0123/2024,Re-use of marine sediments and circular economy,SED'UP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,France,Brest,Sines Tecnopolo - Associação Centro de Incubação de Empresas de Base Tecnológica Vasco da Gama (Sines Tecnopolo),partner,no,Portugal,Sines,stakeholder engagement | reuse | communities,"The project aims to foster innovative approaches for the beneficial reuse of marine sediments, supporting circular economy strategies in the Atlantic Area. The overall objective is to boost synergies to pave the way for re-use alternatives for local destinations, and demonstrate that marine sediments are a valuable resource with significant potential.
By combining scientific research with innovation, the project seeks to address the transnational challenge of shifting the perception of these sediments from waste to a reusable resource, addressing environmental, regulatory and economic common challenges. Through cross-border and transdisciplinary collaboration and stakeholder engagement, the project will encourage, by demonstrating potential applications, the identification of new value chains that promote reducing waste, and enhance circular loops for the sustainable reuse of marine sediments among the maritime and port communities of the Atlantic Area.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,yes,yes,no,no,communities,EN,,,,https://keep.eu/projects/31291/,5,5,2,3,3,2,5,2,3.35,2021-2027 ongoing; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31291 | partner_org_type=N.a. | project_budget=EUR 1 959 100.54
keep.eu,https://keep.eu/projects/31291/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0123/2024,Re-use of marine sediments and circular economy,SED'UP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,France,Brest,Universidad de Cádiz (Vicerrectorado de Investigación y Transferencia),partner,no,Spain,Puerto Real,stakeholder engagement | reuse | communities,"The project aims to foster innovative approaches for the beneficial reuse of marine sediments, supporting circular economy strategies in the Atlantic Area. The overall objective is to boost synergies to pave the way for re-use alternatives for local destinations, and demonstrate that marine sediments are a valuable resource with significant potential.
By combining scientific research with innovation, the project seeks to address the transnational challenge of shifting the perception of these sediments from waste to a reusable resource, addressing environmental, regulatory and economic common challenges. Through cross-border and transdisciplinary collaboration and stakeholder engagement, the project will encourage, by demonstrating potential applications, the identification of new value chains that promote reducing waste, and enhance circular loops for the sustainable reuse of marine sediments among the maritime and port communities of the Atlantic Area.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,yes,yes,no,no,communities,EN,,,,https://keep.eu/projects/31291/,5,5,2,3,3,2,5,2,3.35,2021-2027 ongoing; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31291 | partner_org_type=N.a. | project_budget=EUR 1 959 100.54
keep.eu,https://keep.eu/projects/31291/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0123/2024,Re-use of marine sediments and circular economy,SED'UP,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,France,Brest,UPTEC - Associação de Transferência de Tecnologia da Asprela (Departamento de Desenvolvimento de Negócios ),partner,no,Portugal,Porto,stakeholder engagement | reuse | communities,"The project aims to foster innovative approaches for the beneficial reuse of marine sediments, supporting circular economy strategies in the Atlantic Area. The overall objective is to boost synergies to pave the way for re-use alternatives for local destinations, and demonstrate that marine sediments are a valuable resource with significant potential.
By combining scientific research with innovation, the project seeks to address the transnational challenge of shifting the perception of these sediments from waste to a reusable resource, addressing environmental, regulatory and economic common challenges. Through cross-border and transdisciplinary collaboration and stakeholder engagement, the project will encourage, by demonstrating potential applications, the identification of new value chains that promote reducing waste, and enhance circular loops for the sustainable reuse of marine sediments among the maritime and port communities of the Atlantic Area.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,yes,yes,no,no,communities,EN,,,,https://keep.eu/projects/31291/,5,5,2,3,3,2,5,2,3.35,2021-2027 ongoing; N.a.; geo=5,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31291 | partner_org_type=N.a. | project_budget=EUR 1 959 100.54
keep.eu,https://keep.eu/projects/31297/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0146/2024,Boosting the environmental traceability of the Atlantic seafood sector: sea to fork transparency and consumer engagement,Smart4Sea,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-09-01,2028-02-29,Spain,Santander,Valorial (Valorial Europe),partner,no,France,Rennes,scalability | platform | beneficiaries,"SMART4SEA introduces an innovative environmental traceability system to enhance transparency and consumer trust in the Atlantic seafood sector. This initiative addresses major issues such as seafood fraud, ecological damage, marine debris, and resource inefficiency.
By integrating advanced digital tools, circular economy strategies, and collaborative efforts, SMART4SEA seeks to enhance sustainability and transparency throughout the seafood supply chain.
The project will deliver a comprehensive tracking system, tools for real-time data gathering, platforms for engaging consumers, and pilot projects to showcase its effectiveness. Beneficiaries include fishermen, processors, consumers, and authorities, who will all gain access to innovative tools and reliable information to support sustainable practices.
Transnational cooperation is crucial, as it brings together diverse expertise to develop effective solutions and ensure the project's scalability across the Atlantic Area and beyond.",RSO2.6. Promoting the transition to a circular and resource efficient economy,,,no,no,no,no,yes,no,no,beneficiaries,EN,,,,https://keep.eu/projects/31297/,5,3,3,3,3,2,5,3,3.3,2021-2027 ongoing; N.a.; geo=3,Package digital skills and transformation outputs into structured beneficiary learning tracks.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31297 | partner_org_type=N.a. | project_budget=EUR 2 351 688.43
keep.eu,https://keep.eu/projects/31293/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0133/2024,Routes of the Great Atlantic Explorations,AGREE,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,HUELVA,Atlantic Cities (Atlantic Cities),partner,no,France,Rennes,pilot action | pilot actions,"Setting up the Atlantic network for the valorization of the great nautical expeditions is the overall project objective. This is totally innovative to date. This objective represents the transnational challenge jointly tackled by the partnership.
Added value brought by the figure of the Council of Europe Cultural Route will be applied to the valorization of the Great Atlantic Expeditions legacy. Transnational strategies and action plans will drive 6 project activities embedded in 3 work packages. Activities address the set-up of a scientific committee, of an Atlantic Association governance body, of a new Council of Europe Cultural Route, of the implementation of 4 Pilot actions and of enhancing visibility and innovation to the new Cultural Route. All of this could only be achievable on the basis of transnational cooperation of the project partnership and other territorial partners not involved in the project. The durability of the project outputs is ensured.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31293/,5,3,3,4,1,2,5,3,3.3,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31293 | partner_org_type=N.a. | project_budget=EUR 2 382 342.70
keep.eu,https://keep.eu/projects/31293/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0133/2024,Routes of the Great Atlantic Explorations,AGREE,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,HUELVA,PETR Ouest Charente - Pays du Cognac (General),partner,no,France,Jarnac,pilot action | pilot actions,"Setting up the Atlantic network for the valorization of the great nautical expeditions is the overall project objective. This is totally innovative to date. This objective represents the transnational challenge jointly tackled by the partnership.
Added value brought by the figure of the Council of Europe Cultural Route will be applied to the valorization of the Great Atlantic Expeditions legacy. Transnational strategies and action plans will drive 6 project activities embedded in 3 work packages. Activities address the set-up of a scientific committee, of an Atlantic Association governance body, of a new Council of Europe Cultural Route, of the implementation of 4 Pilot actions and of enhancing visibility and innovation to the new Cultural Route. All of this could only be achievable on the basis of transnational cooperation of the project partnership and other territorial partners not involved in the project. The durability of the project outputs is ensured.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31293/,5,3,3,4,1,2,5,3,3.3,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31293 | partner_org_type=N.a. | project_budget=EUR 2 382 342.70
keep.eu,https://keep.eu/projects/31293/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0133/2024,Routes of the Great Atlantic Explorations,AGREE,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2025-10-01,2028-03-31,Spain,HUELVA,The Discovery Programme: Centre for Archaeology and Innovation Ireland (The Discovery Programme: Centre for Archaeology and Innovation Ireland),partner,no,Ireland,Dublin,pilot action | pilot actions,"Setting up the Atlantic network for the valorization of the great nautical expeditions is the overall project objective. This is totally innovative to date. This objective represents the transnational challenge jointly tackled by the partnership.
Added value brought by the figure of the Council of Europe Cultural Route will be applied to the valorization of the Great Atlantic Expeditions legacy. Transnational strategies and action plans will drive 6 project activities embedded in 3 work packages. Activities address the set-up of a scientific committee, of an Atlantic Association governance body, of a new Council of Europe Cultural Route, of the implementation of 4 Pilot actions and of enhancing visibility and innovation to the new Cultural Route. All of this could only be achievable on the basis of transnational cooperation of the project partnership and other territorial partners not involved in the project. The durability of the project outputs is ensured.","RSO4.6. Enhancing the role of culture and sustainable tourism in economic development, social inclusion and social innovation",,,no,no,yes,no,no,no,no,,EN,,,,https://keep.eu/projects/31293/,5,3,3,4,1,2,5,3,3.3,2021-2027 ongoing; knowledge-transfer signal; N.a.; geo=3,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31293 | partner_org_type=N.a. | project_budget=EUR 2 382 342.70
keep.eu,https://keep.eu/projects/31292/,2026-05-31T20:49:13.796Z,partner_in_project,EAPA_0130/2024,Restoration of Damaged Ecosystems and Valorisation of Invasive Algae and Salt-Tolerant Plants,REVALGAE,2021 - 2027 Interreg VI-B Atlantic Area,2021-2027,ongoing,2026-01-01,2028-06-30,Spain,Lugo,University of Galway (School of Biological and Chemical Sciences),partner,no,Ireland,Galway,valorisation | scalable,"REVALGAE challenges the multilevel problems caused by the spread of invasive algae and salt-tolerant plants in the Atlantic Area. To transform this problem into an opportunity, the partnership will develop harvesting procedures and biomass valorisation routes that preserve biodiversity and marine ecosystems and foster economic growth in Atlantic regions.
The REVALGAE Pilots will identify areas requiring urgent action, and scalable and replicable biomass harvesting and ecosystem restoration procedures will be tested. The collected biomass will be valorised to obtain new bioactive compounds, helping to turn the invasive species problem into new opportunities to strengthen the Atlantic Area’s value chains. To achieve this, REVALGAE brings together a multidisciplinary team, working in collaboration with Quadruple Helix actors, that combines expertise in environmental preservation, chemical compound development, industry, and policy engagement to transform invasive species into high-value resources.","RSO2.7. Enhancing protection and preservation of nature, biodiversity and green infrastructure, including in urban areas, and reducing all forms of pollution",,,no,no,no,no,yes,no,no,,EN,,,,https://keep.eu/projects/31292/,5,3,2,3,1,5,5,4,3.25,2021-2027 ongoing; N.a.; geo=3,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,Review partner website and project page; validate live outputs and training assets.,keep_numeric_id=31292 | partner_org_type=N.a. | project_budget=EUR 2 063 505.85
